"Crash ID","City","Crash Date","Crash Death Count","Weather Condition","Vehicle Make","Vehicle Model Name","Vehicle Model Year","Person Death Count","Person Helmet"
"19353607","RICHARDSON","2023-01-12","1","1 - CLEAR","VICTORY MOTORCYCLES","GUNNER (VICTORY MOTORCYCLES)","2015","1","1 - NOT WORN"
"19380518","DALLAS","2023-01-12","1","1 - CLEAR","LEXUS","RX 350 (LEXUS)","2010","0","97 - NOT APPLICABLE"
"19380518","DALLAS","2023-01-12","1","1 - CLEAR","LEXUS","RX 350 (LEXUS)","2010","0","97 - NOT APPLICABLE"
"19380518","DALLAS","2023-01-12","1","1 - CLEAR","SUZUKI","VL800 (SUZUKI)","2005","1","2 - WORN, DAMAGED"
"19336766","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","SUZUKI","SX4 (SUZUKI)","2007","0","97 - NOT APPLICABLE"
"19336766","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","YAMAHA","YZF600 (YAMAHA)","2000","0","2 - WORN, DAMAGED"
"19337306","EL PASO","2023-01-13","1","1 - CLEAR","GMC","SIERRA C1500 (GMC)","2016","0","97 - NOT APPLICABLE"
"19337306","EL PASO","2023-01-13","1","1 - CLEAR","GMC","SIERRA C1500 (GMC)","2016","0","97 - NOT APPLICABLE"
"19337306","EL PASO","2023-01-13","1","1 - CLEAR","HONDA","CBR600 (HONDA)","2006","1","2 - WORN, DAMAGED"
"19339192","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","KAWASAKI","KZ650 (KAWASAKI)","2022","0","1 - NOT WORN"
"19339192","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","FORD","TRANSIT (FORD)","2019","0","97 - NOT APPLICABLE"
"19339192","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","JEEP","GRAND CHEROKEE (JEEP)","2015","0","97 - NOT APPLICABLE"
"19339192","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","JEEP","GRAND CHEROKEE (JEEP)","2015","0","97 - NOT APPLICABLE"
"19340751","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","FORD","F150 (FORD)","2022","0","97 - NOT APPLICABLE"
"19340751","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","FORD","F150 (FORD)","2022","0","97 - NOT APPLICABLE"
"19340751","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","HARLEY-DAVIDSON","FXS (HARLEY-DAVIDSON)","2007","0","2 - WORN, DAMAGED"
"19347411","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","HARLEY-DAVIDSON","FLD (HARLEY-DAVIDSON)","1990","0","1 - NOT WORN"
"19347411","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19351553","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","CHRYSLER","TOWN & COUNTRY (CHRYSLER)","2005","0","97 - NOT APPLICABLE"
"19351553","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","CHRYSLER","TOWN & COUNTRY (CHRYSLER)","2005","0","97 - NOT APPLICABLE"
"19351553","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","SUZUKI","DR650 (SUZUKI)","2014","0","1 - NOT WORN"
"19351553","OUTSIDE CITY LIMITS","2023-01-13","0","1 - CLEAR","SUZUKI","DR650 (SUZUKI)","2014","0","1 - NOT WORN"
"19355065","CORPUS CHRISTI","2023-01-13","1","1 - CLEAR","MITSUBISHI","LANCER (MITSUBISHI)","2015","0","97 - NOT APPLICABLE"
"19355065","CORPUS CHRISTI","2023-01-13","1","1 - CLEAR","MITSUBISHI","LANCER (MITSUBISHI)","2015","0","97 - NOT APPLICABLE"
"19355065","CORPUS CHRISTI","2023-01-13","1","1 - CLEAR","YAMAHA","YZFR1 (YAMAHA)","2006","1","2 - WORN, DAMAGED"
"19334601","GATESVILLE","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","XG750 (HARLEY-DAVIDSON)","1979","0","1 - NOT WORN"
"19334601","GATESVILLE","2023-01-14","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19334771","EL PASO","2023-01-14","0","1 - CLEAR","CHEVROLET","UNKNOWN (CHEVROLET)","2007","0","97 - NOT APPLICABLE"
"19334771","EL PASO","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2013","0","1 - NOT WORN"
"19335351","SAN ANTONIO","2023-01-14","0","1 - CLEAR","FORD","F150 (FORD)","2018","0","97 - NOT APPLICABLE"
"19335351","SAN ANTONIO","2023-01-14","0","1 - CLEAR","KAWASAKI","ZR900 (KAWASAKI)","2022","0","2 - WORN, DAMAGED"
"19336915","BEAUMONT","2023-01-14","0","1 - CLEAR","KAWASAKI","ZX1400 (KAWASAKI)","2019","0","2 - WORN, DAMAGED"
"19337665","OUTSIDE CITY LIMITS","2023-01-14","0","1 - CLEAR","HONDA","SH150 (HONDA)","2001","0","1 - NOT WORN"
"19337665","OUTSIDE CITY LIMITS","2023-01-14","0","1 - CLEAR","CHEVROLET","3500HD (CHEVROLET)","2018","0","97 - NOT APPLICABLE"
"19338003","EARLY","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","FLS (HARLEY-DAVIDSON)","2014","0","1 - NOT WORN"
"19338003","EARLY","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","FLS (HARLEY-DAVIDSON)","2014","0","1 - NOT WORN"
"19340343","RICHARDSON","2023-01-14","0","1 - CLEAR","CADILLAC","ESCALADE (CADILLAC)","2017","0","97 - NOT APPLICABLE"
"19340343","RICHARDSON","2023-01-14","0","1 - CLEAR","CADILLAC","ESCALADE (CADILLAC)","2017","0","97 - NOT APPLICABLE"
"19340343","RICHARDSON","2023-01-14","0","1 - CLEAR","CADILLAC","ESCALADE (CADILLAC)","2017","0","97 - NOT APPLICABLE"
"19340343","RICHARDSON","2023-01-14","0","1 - CLEAR","CADILLAC","ESCALADE (CADILLAC)","2017","0","97 - NOT APPLICABLE"
"19340343","RICHARDSON","2023-01-14","0","1 - CLEAR","BMW","UNKNOWN (BMW)","2010","0","2 - WORN, DAMAGED"
"19340759","OUTSIDE CITY LIMITS","2023-01-14","1","1 - CLEAR","HONDA","TRX450 (HONDA)","2003","1","1 - NOT WORN"
"19341319","NAVASOTA","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","No Data","0","1 - NOT WORN"
"19341365","BEDFORD","2023-01-14","1","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2018","1","2 - WORN, DAMAGED"
"19341365","BEDFORD","2023-01-14","1","1 - CLEAR","DODGE","DART (DODGE)","2015","0","97 - NOT APPLICABLE"
"19342708","OUTSIDE CITY LIMITS","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2008","0","3 - WORN, NOT DAMAGED"
"19342708","OUTSIDE CITY LIMITS","2023-01-14","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2008","0","4 - WORN, UNK DAMAGE"
"19345702","DALLAS","2023-01-14","0","1 - CLEAR","TRIUMPH MOTORCYCLE","TIGER (TRIUMPH MOTORCYCLE)","2005","0","3 - WORN, NOT DAMAGED"
"19360485","DALLAS","2023-01-14","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2022","0","97 - NOT APPLICABLE"
"19360485","DALLAS","2023-01-14","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2022","0","97 - NOT APPLICABLE"
"19360485","DALLAS","2023-01-14","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2022","0","97 - NOT APPLICABLE"
"19360485","DALLAS","2023-01-14","0","1 - CLEAR","KAWASAKI","VN800 (KAWASAKI)","2000","0","1 - NOT WORN"
"19360485","DALLAS","2023-01-14","0","1 - CLEAR","KAWASAKI","VN800 (KAWASAKI)","2000","0","4 - WORN, UNK DAMAGE"
"19365221","OUTSIDE CITY LIMITS","2023-01-14","0","2 - CLOUDY","NISSAN","VERSA (NISSAN)","2021","0","97 - NOT APPLICABLE"
"19365221","OUTSIDE CITY LIMITS","2023-01-14","0","2 - CLOUDY","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2019","0","99 - UNKNOWN IF WORN"
"19383880","OUTSIDE CITY LIMITS","2023-01-14","0","1 - CLEAR","HONDA","GL1200 (HONDA)","2010","0","2 - WORN, DAMAGED"
"19383880","OUTSIDE CITY LIMITS","2023-01-14","0","1 - CLEAR","HONDA","GL1200 (HONDA)","2010","0","2 - WORN, DAMAGED"
"19389339","CUT AND SHOOT","2023-01-14","1","1 - CLEAR","KAWASAKI","ZX600 (KAWASAKI)","2020","1","2 - WORN, DAMAGED"
"19389339","CUT AND SHOOT","2023-01-14","1","1 - CLEAR","FORD","F150 (FORD)","1984","0","97 - NOT APPLICABLE"
"19336248","KILLEEN","2023-01-15","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19336248","KILLEEN","2023-01-15","0","1 - CLEAR","HARLEY-DAVIDSON","FXS (HARLEY-DAVIDSON)","2021","0","3 - WORN, NOT DAMAGED"
"19337968","OUTSIDE CITY LIMITS","2023-01-15","0","2 - CLOUDY","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2018","0","2 - WORN, DAMAGED"
"19338045","TEXARKANA","2023-01-15","0","1 - CLEAR","TOYOTA","SIENNA (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19338045","TEXARKANA","2023-01-15","0","1 - CLEAR","TOYOTA","SIENNA (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19338045","TEXARKANA","2023-01-15","0","1 - CLEAR","TOYOTA","SIENNA (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19338045","TEXARKANA","2023-01-15","0","1 - CLEAR","TOYOTA","SIENNA (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19338045","TEXARKANA","2023-01-15","0","1 - CLEAR","TOYOTA","SIENNA (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19338045","TEXARKANA","2023-01-15","0","1 - CLEAR","HONDA","CTX1300 (HONDA)","2006","0","1 - NOT WORN"
"19338304","SEGUIN","2023-01-15","0","1 - CLEAR","HARLEY-DAVIDSON","FXCW (HARLEY-DAVIDSON)","2021","0","1 - NOT WORN"
"19338304","SEGUIN","2023-01-15","0","1 - CLEAR","PETERBILT","520 (PETERBILT)","2003","0","97 - NOT APPLICABLE"
"19338767","DICKINSON","2023-01-15","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2022","0","1 - NOT WORN"
"19340396","OUTSIDE CITY LIMITS","2023-01-15","0","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","2016","0","3 - WORN, NOT DAMAGED"
"19340396","OUTSIDE CITY LIMITS","2023-01-15","0","1 - CLEAR","FORD","F150 (FORD)","2019","0","97 - NOT APPLICABLE"
"19340396","OUTSIDE CITY LIMITS","2023-01-15","0","1 - CLEAR","FORD","F150 (FORD)","2019","0","97 - NOT APPLICABLE"
"19340396","OUTSIDE CITY LIMITS","2023-01-15","0","1 - CLEAR","FORD","F150 (FORD)","2019","0","97 - NOT APPLICABLE"
"19344567","AUSTIN","2023-01-15","0","1 - CLEAR","GENUINE SCOOTER CO.","BUDDY (GENUINE SCOOTER CO.)","2015","0","2 - WORN, DAMAGED"
"19349199","MISSOURI CITY","2023-01-15","0","1 - CLEAR","FORD","F150 (FORD)","2015","0","97 - NOT APPLICABLE"
"19349199","MISSOURI CITY","2023-01-15","0","1 - CLEAR","HARLEY-DAVIDSON","FLFB (HARLEY-DAVIDSON)","2020","0","1 - NOT WORN"
"19351302","OUTSIDE CITY LIMITS","2023-01-15","1","1 - CLEAR","SUZUKI","DR750 (SUZUKI)","2022","1","2 - WORN, DAMAGED"
"19354832","OUTSIDE CITY LIMITS","2023-01-15","0","1 - CLEAR","HARLEY-DAVIDSON","FLHTCU (HARLEY-DAVIDSON)","2008","0","1 - NOT WORN"
"19356843","OUTSIDE CITY LIMITS","2023-01-15","1","1 - CLEAR","INDIAN MOTORCYCLE CO.","SCOUT (INDIAN MOTORCYCLE CO.)","2022","1","2 - WORN, DAMAGED"
"19356843","OUTSIDE CITY LIMITS","2023-01-15","1","1 - CLEAR","SUZUKI","GSX1300 (SUZUKI)","2008","0","2 - WORN, DAMAGED"
"19382507","LAKEWAY","2023-01-15","0","1 - CLEAR","HARLEY-DAVIDSON","ELW (HARLEY-DAVIDSON)","2003","0","2 - WORN, DAMAGED"
"19336665","FORT WORTH","2023-01-16","1","1 - CLEAR","HARLEY-DAVIDSON","FLHC (HARLEY-DAVIDSON)","2020","1","2 - WORN, DAMAGED"
"19336665","FORT WORTH","2023-01-16","1","1 - CLEAR","GMC","SIERRA (GMC)","2017","0","97 - NOT APPLICABLE"
"19338675","OUTSIDE CITY LIMITS","2023-01-16","0","2 - CLOUDY","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2006","0","2 - WORN, DAMAGED"
"19340460","AUSTIN","2023-01-16","0","1 - CLEAR","CAN-AM","UNKNOWN (CAN-AM)","2022","0","1 - NOT WORN"
"19340460","AUSTIN","2023-01-16","0","1 - CLEAR","FORD","F150 (FORD)","2015","0","97 - NOT APPLICABLE"
"19340460","AUSTIN","2023-01-16","0","1 - CLEAR","TOYOTA","PRIUS (TOYOTA)","2020","0","97 - NOT APPLICABLE"
"19340714","OUTSIDE CITY LIMITS","2023-01-16","0","1 - CLEAR","KAWASAKI","ZX600 (KAWASAKI)","2007","0","99 - UNKNOWN IF WORN"
"19342612","LIVE OAK","2023-01-16","1","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2023","1","1 - NOT WORN"
"19342612","LIVE OAK","2023-01-16","1","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2023","0","1 - NOT WORN"
"19352718","CORPUS CHRISTI","2023-01-16","0","1 - CLEAR","CHEVROLET","IMPALA (CHEVROLET)","2016","0","97 - NOT APPLICABLE"
"19352718","CORPUS CHRISTI","2023-01-16","0","1 - CLEAR","MOTO GUZZI","BREVA (MOTO GUZZI)","2006","0","3 - WORN, NOT DAMAGED"
"19362556","HUTTO","2023-01-16","0","1 - CLEAR","HARLEY-DAVIDSON","FLSTFI (HARLEY-DAVIDSON)","2004","0","2 - WORN, DAMAGED"
"19362556","HUTTO","2023-01-16","0","1 - CLEAR","HARLEY-DAVIDSON","FLSTFI (HARLEY-DAVIDSON)","2004","0","2 - WORN, DAMAGED"
"19388273","SEVEN POINTS","2023-01-16","0","1 - CLEAR","HARLEY-DAVIDSON","XLH1200 (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
"19342676","CROWLEY","2023-01-17","0","1 - CLEAR","INDIAN MOTORCYCLE CO.","SCOUT (INDIAN MOTORCYCLE CO.)","2016","0","1 - NOT WORN"
"19342987","DESOTO","2023-01-17","1","1 - CLEAR","KIA","OPTIMA (KIA)","2018","0","97 - NOT APPLICABLE"
"19342987","DESOTO","2023-01-17","1","1 - CLEAR","KIA","OPTIMA (KIA)","2018","0","97 - NOT APPLICABLE"
"19342987","DESOTO","2023-01-17","1","1 - CLEAR","KIA","OPTIMA (KIA)","2018","0","97 - NOT APPLICABLE"
"19342987","DESOTO","2023-01-17","1","1 - CLEAR","HARLEY-DAVIDSON","FLHC (HARLEY-DAVIDSON)","2019","1","4 - WORN, UNK DAMAGE"
"19342987","DESOTO","2023-01-17","1","1 - CLEAR","HONDA","PILOT (HONDA)","2020","0","97 - NOT APPLICABLE"
"19349408","OUTSIDE CITY LIMITS","2023-01-17","0","1 - CLEAR","YAMAHA","XV1700 (YAMAHA)","2007","0","1 - NOT WORN"
"19349408","OUTSIDE CITY LIMITS","2023-01-17","0","1 - CLEAR","VOLVO","XC90 (VOLVO)","2018","0","97 - NOT APPLICABLE"
"19349408","OUTSIDE CITY LIMITS","2023-01-17","0","1 - CLEAR","VOLVO","XC90 (VOLVO)","2018","0","97 - NOT APPLICABLE"
"19349408","OUTSIDE CITY LIMITS","2023-01-17","0","1 - CLEAR","VOLVO","XC90 (VOLVO)","2018","0","97 - NOT APPLICABLE"
"19349408","OUTSIDE CITY LIMITS","2023-01-17","0","1 - CLEAR","VOLVO","XC90 (VOLVO)","2018","0","97 - NOT APPLICABLE"
"19351689","HALTOM CITY","2023-01-17","0","1 - CLEAR","FORD","EXPLORER (FORD)","2021","0","97 - NOT APPLICABLE"
"19351689","HALTOM CITY","2023-01-17","0","1 - CLEAR","YAMAHA","MT09 (YAMAHA)","2020","0","99 - UNKNOWN IF WORN"
"19358341","OUTSIDE CITY LIMITS","2023-01-17","0","1 - CLEAR","HARLEY-DAVIDSON","XL883 (HARLEY-DAVIDSON)","2012","0","2 - WORN, DAMAGED"
"19362057","OUTSIDE CITY LIMITS","2023-01-17","1","1 - CLEAR","BUICK","ENCLAVE (BUICK)","2016","0","97 - NOT APPLICABLE"
"19362057","OUTSIDE CITY LIMITS","2023-01-17","1","1 - CLEAR","BUICK","ENCLAVE (BUICK)","2016","0","97 - NOT APPLICABLE"
"19362057","OUTSIDE CITY LIMITS","2023-01-17","1","1 - CLEAR","BUICK","ENCLAVE (BUICK)","2016","0","97 - NOT APPLICABLE"
"19362057","OUTSIDE CITY LIMITS","2023-01-17","1","1 - CLEAR","YAMAHA","YZF1000 (YAMAHA)","2015","1","2 - WORN, DAMAGED"
"19375148","BALCONES HEIGHTS","2023-01-17","0","1 - CLEAR","YAMAHA","MXT850 (YAMAHA)","2020","0","2 - WORN, DAMAGED"
"19346881","SAN ANTONIO","2023-01-18","0","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2005","0","4 - WORN, UNK DAMAGE"
"19346881","SAN ANTONIO","2023-01-18","0","1 - CLEAR","DODGE","RAM 2500 (DODGE)","2015","0","97 - NOT APPLICABLE"
"19355460","OUTSIDE CITY LIMITS","2023-01-18","1","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2004","1","1 - NOT WORN"
"19355460","OUTSIDE CITY LIMITS","2023-01-18","1","1 - CLEAR","GMC","SIERRA C1500 (GMC)","2005","0","97 - NOT APPLICABLE"
"19344112","OUTSIDE CITY LIMITS","2023-01-19","0","1 - CLEAR","YAMAHA","XVS650 (YAMAHA)","2007","0","99 - UNKNOWN IF WORN"
"19344112","OUTSIDE CITY LIMITS","2023-01-19","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2013","0","97 - NOT APPLICABLE"
"19348212","ROUND ROCK","2023-01-19","0","2 - CLOUDY","HARLEY-DAVIDSON","FLHX (HARLEY-DAVIDSON)","2014","0","3 - WORN, NOT DAMAGED"
"19365061","OUTSIDE CITY LIMITS","2023-01-19","0","1 - CLEAR","NISSAN","JUKE (NISSAN)","2013","0","97 - NOT APPLICABLE"
"19365061","OUTSIDE CITY LIMITS","2023-01-19","0","1 - CLEAR","SUZUKI","GZ250 (SUZUKI)","2016","0","4 - WORN, UNK DAMAGE"
"19377236","OUTSIDE CITY LIMITS","2023-01-19","1","1 - CLEAR","SUZUKI","GSX1300 (SUZUKI)","2005","1","2 - WORN, DAMAGED"
"19377236","OUTSIDE CITY LIMITS","2023-01-19","1","1 - CLEAR","CHEVROLET","SILVERADO C2500 (CHEVROLET)","2007","0","97 - NOT APPLICABLE"
"19377236","OUTSIDE CITY LIMITS","2023-01-19","1","1 - CLEAR","CHEVROLET","SILVERADO C2500 (CHEVROLET)","2007","0","97 - NOT APPLICABLE"
"19348467","OUTSIDE CITY LIMITS","2023-01-20","0","1 - CLEAR","KAWASAKI","NINJA ZX (KAWASAKI)","2022","0","2 - WORN, DAMAGED"
"19349922","OUTSIDE CITY LIMITS","2023-01-20","0","1 - CLEAR","YAMAHA","XVS650 (YAMAHA)","2006","0","2 - WORN, DAMAGED"
"19355815","OUTSIDE CITY LIMITS","2023-01-20","1","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2003","1","1 - NOT WORN"
"19355815","OUTSIDE CITY LIMITS","2023-01-20","1","1 - CLEAR","JEEP","LIBERTY (JEEP)","2010","0","97 - NOT APPLICABLE"
"19355815","OUTSIDE CITY LIMITS","2023-01-20","1","1 - CLEAR","JEEP","LIBERTY (JEEP)","2010","0","97 - NOT APPLICABLE"
"19346618","DALLAS","2023-01-21","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2022","0","2 - WORN, DAMAGED"
"19346618","DALLAS","2023-01-21","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2022","0","2 - WORN, DAMAGED"
"19346618","DALLAS","2023-01-21","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19348087","BEAUMONT","2023-01-21","0","3 - RAIN","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2018","0","4 - WORN, UNK DAMAGE"
"19348959","KERRVILLE","2023-01-21","0","1 - CLEAR","KAWASAKI","EJ650 (KAWASAKI)","2022","0","1 - NOT WORN"
"19347250","LEWISVILLE","2023-01-22","0","1 - CLEAR","HONDA","HR-V (HONDA)","2019","0","97 - NOT APPLICABLE"
"19347250","LEWISVILLE","2023-01-22","0","1 - CLEAR","INDIAN MOTORCYCLE CO.","CHALLENGER (INDIAN MOTORCYCLE CO.)","2022","0","1 - NOT WORN"
"19347897","OUTSIDE CITY LIMITS","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","FXB (HARLEY-DAVIDSON)","2020","0","2 - WORN, DAMAGED"
"19347897","OUTSIDE CITY LIMITS","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2020","0","3 - WORN, NOT DAMAGED"
"19347897","OUTSIDE CITY LIMITS","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2020","0","3 - WORN, NOT DAMAGED"
"19349868","OUTSIDE CITY LIMITS","2023-01-22","1","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","2020","1","2 - WORN, DAMAGED"
"19349868","OUTSIDE CITY LIMITS","2023-01-22","1","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","2020","0","2 - WORN, DAMAGED"
"19349868","OUTSIDE CITY LIMITS","2023-01-22","1","1 - CLEAR","FORD","EXPEDITION (FORD)","2020","0","97 - NOT APPLICABLE"
"19349868","OUTSIDE CITY LIMITS","2023-01-22","1","1 - CLEAR","FORD","EXPEDITION (FORD)","2020","0","97 - NOT APPLICABLE"
"19349868","OUTSIDE CITY LIMITS","2023-01-22","1","1 - CLEAR","FORD","EXPEDITION (FORD)","2020","0","97 - NOT APPLICABLE"
"19349868","OUTSIDE CITY LIMITS","2023-01-22","1","1 - CLEAR","FORD","EXPEDITION (FORD)","2020","0","97 - NOT APPLICABLE"
"19351118","OUTSIDE CITY LIMITS","2023-01-22","0","1 - CLEAR","HONDA","VFR800 (HONDA)","2014","0","1 - NOT WORN"
"19351118","OUTSIDE CITY LIMITS","2023-01-22","0","1 - CLEAR","BMW","320I (BMW)","2016","0","97 - NOT APPLICABLE"
"19364666","ROUND ROCK","2023-01-22","0","1 - CLEAR","CHEVROLET","TRAVERSE (CHEVROLET)","2022","0","97 - NOT APPLICABLE"
"19364666","ROUND ROCK","2023-01-22","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2003","0","4 - WORN, UNK DAMAGE"
"19384002","BAYTOWN","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","2005","0","2 - WORN, DAMAGED"
"19384002","BAYTOWN","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","2018","0","3 - WORN, NOT DAMAGED"
"19384002","BAYTOWN","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","FLTRXS (HARLEY-DAVIDSON)","2018","0","3 - WORN, NOT DAMAGED"
"19384002","BAYTOWN","2023-01-22","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2019","0","3 - WORN, NOT DAMAGED"
"19351407","CONROE","2023-01-23","0","1 - CLEAR","HONDA","CBR500 (HONDA)","2019","0","2 - WORN, DAMAGED"
"19351407","CONROE","2023-01-23","0","1 - CLEAR","GMC","ACADIA (GMC)","2018","0","97 - NOT APPLICABLE"
"19376263","OUTSIDE CITY LIMITS","2023-01-23","0","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2007","0","1 - NOT WORN"
"19400494","OUTSIDE CITY LIMITS","2023-01-23","0","1 - CLEAR","HONDA","GROM (HONDA)","2022","0","1 - NOT WORN"
"19354938","CONROE","2023-01-25","0","1 - CLEAR","INDIAN MOTORCYCLE CO.","UNKNOWN (INDIAN MOTORCYCLE CO.)","2016","0","99 - UNKNOWN IF WORN"
"19354938","CONROE","2023-01-25","0","1 - CLEAR","FREIGHTLINER","UNKNOWN (FREIGHTLINER)","2022","0","97 - NOT APPLICABLE"
"19356632","HUMBLE","2023-01-25","0","2 - CLOUDY","FORD","EXPEDITION (FORD)","2008","0","97 - NOT APPLICABLE"
"19356632","HUMBLE","2023-01-25","0","2 - CLOUDY","SUZUKI","GSX (SUZUKI)","2004","0","3 - WORN, NOT DAMAGED"
"19367149","SAN ANTONIO","2023-01-25","0","1 - CLEAR","HONDA","RIDGELINE (HONDA)","2007","0","97 - NOT APPLICABLE"
"19367149","SAN ANTONIO","2023-01-25","0","1 - CLEAR","HONDA","RIDGELINE (HONDA)","2007","0","97 - NOT APPLICABLE"
"19367149","SAN ANTONIO","2023-01-25","0","1 - CLEAR","HONDA","RIDGELINE (HONDA)","2007","0","97 - NOT APPLICABLE"
"19367149","SAN ANTONIO","2023-01-25","0","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2012","0","2 - WORN, DAMAGED"
"19357524","PLANO","2023-01-26","0","1 - CLEAR","INFINITI","Q50 (INFINITI)","2015","0","97 - NOT APPLICABLE"
"19357524","PLANO","2023-01-26","0","1 - CLEAR","HARLEY-DAVIDSON","XG750 (HARLEY-DAVIDSON)","2015","0","2 - WORN, DAMAGED"
"19363007","HOUSTON","2023-01-26","1","1 - CLEAR","KAWASAKI","UNKNOWN (KAWASAKI)","2015","1","2 - WORN, DAMAGED"
"19356283","EULESS","2023-01-27","0","1 - CLEAR","HONDA","RC1000VS (HONDA)","2008","0","2 - WORN, DAMAGED"
"19358289","RICHARDSON","2023-01-27","0","1 - CLEAR","LEXUS","RX 330 (LEXUS)","2004","0","97 - NOT APPLICABLE"
"19358289","RICHARDSON","2023-01-27","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2022","0","2 - WORN, DAMAGED"
"19369504","GRAND PRAIRIE","2023-01-27","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2022","0","99 - UNKNOWN IF WORN"
"19369504","GRAND PRAIRIE","2023-01-27","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2022","0","99 - UNKNOWN IF WORN"
"19378116","OUTSIDE CITY LIMITS","2023-01-27","0","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2020","0","1 - NOT WORN"
"19360253","LEWISVILLE","2023-01-28","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
